,Compound,SMILES,Electrical Conductivity (S/m),Electrical Conductivity Error (S/m),Viscosity (Pa*s),Viscosity Error (Pa*s),Density (kg/m^3),Density Error (kg/m^3),Cation SMILES,Anion SMILES,Cation radii using Mordred McGowan volume,Anion radii using Mordred McGowan volume,Cation radii using RDKit DCLV van der Waals volume,Anion radii using RDKit DCLV van der Waals volume,Cation radii using RDKit computeMolVolume,Anion radii using RDKit computeMolVolume,Cation radii using RDKit DCLV van der Waals volume & surface area,Anion radii using RDKit DCLV van der Waals volume & surface area,Cation Family,Longest Alkyl Chain
2607,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,1.508,0.035,0.02345,0.0005,1086.9,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1720816772041715e-10,2.4522268612025037e-10,3.159113862741011e-10,2.4168764240068674e-10,2.6146471027102427e-10,2.1806797567464347e-10,pyridinium,3
2608,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,1.766,0.042,0.02001,0.00043,1083.8,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1719912074011557e-10,2.450237213675024e-10,3.1592414366967576e-10,2.4168764240068674e-10,2.6157083958519526e-10,2.1792825433625347e-10,pyridinium,3
2609,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,2.073,0.049,0.01686,0.00036,1080.7,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.166495990926533e-10,2.4511538543370227e-10,3.1609626776045265e-10,2.4207935725531453e-10,2.5993979899274085e-10,2.1784406512152437e-10,pyridinium,3
2610,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,2.441,0.057,0.01454,0.00031,1077.6,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1707552952419366e-10,2.4512382536302755e-10,3.159624096758241e-10,2.4207935725531453e-10,2.6183725449374315e-10,2.175280677820916e-10,pyridinium,3
2611,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,2.809,0.064,0.01238,0.00026,1074.5,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1721339024509076e-10,2.452164190091512e-10,3.160580341625278e-10,2.4207935725531453e-10,2.6099914889751865e-10,2.1729284581968647e-10,pyridinium,3
2612,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,3.215,0.072,0.01093,0.00023,1071.5,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.167588508978725e-10,2.4523118759706365e-10,3.159113862741011e-10,2.4168764240068674e-10,2.5970405760005967e-10,2.1736789355648748e-10,pyridinium,3
2613,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,3.637,0.081,0.00957,0.0002,1068.4,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1707803220527377e-10,2.4487949159355113e-10,3.1592414366967576e-10,2.4207935725531453e-10,2.5987234431474327e-10,2.1810403052325475e-10,pyridinium,3
2614,1-propylpyridinium dicyanamide,CCC[n+]1ccccc1.N#C[N-]C#N,4.077,0.089,0.00853,0.00018,1065.4,4.1,CCC[n+]1ccccc1,N#C[N-]C#N,2.989820827162606e-10,2.2797394887073888e-10,3.1700393469290433e-10,2.453376586554644e-10,3.1609626776045265e-10,2.4207935725531453e-10,2.5908031942780487e-10,2.1757476005616664e-10,pyridinium,3
2630,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.04,0.001,0.536,0.027,1524.5,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.2632031095283235e-10,3.2288104598990325e-10,3.386757558741034e-10,3.3363931410472314e-10,2.6181944718488637e-10,2.3483784633832504e-10,ammonium,2
2631,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.076,0.002,0.268,0.012,1515.3,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.263948637903025e-10,3.2282065377315555e-10,3.3862024435764046e-10,3.339193136605154e-10,2.573961612002495e-10,2.3048121325468404e-10,ammonium,2
2632,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.101,0.002,0.1977,0.0087,1510.7,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.263599050547818e-10,3.2300895835611416e-10,3.387867243472717e-10,3.3355350593415084e-10,2.5885246810688243e-10,2.3026516148575115e-10,ammonium,2
2633,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.13,0.003,0.149,0.0063,1506.2,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.2642322829162007e-10,3.2273565356673045e-10,3.3864245114816597e-10,3.3385649749372447e-10,2.62747795670474e-10,2.3048553807970717e-10,ammonium,2
2634,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.165,0.003,0.1126,0.0047,1501.7,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.2627797918047167e-10,3.2296495786949553e-10,3.3843692709715005e-10,3.3335311499183145e-10,2.6047800099415307e-10,2.3052597711409222e-10,ammonium,2
2635,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.206,0.004,0.0899,0.0037,1497.2,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.26544017339121e-10,3.228321930834786e-10,3.388754468141657e-10,3.33324468040262e-10,2.600964192902982e-10,2.345073755804421e-10,ammonium,2
2636,"N-ethyl-N-methyl-N,N-bis(2- hydroxyethyl)ammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(CCO)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.253,0.005,0.0717,0.0029,1492.8,1.2,CC[N+](C)(CCO)CCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1694141498830117e-10,3.004526117135466e-10,3.2647988746823664e-10,3.228097285328984e-10,3.3828122929559423e-10,3.3365647044321713e-10,2.59352532938795e-10,2.3022876886326808e-10,ammonium,2
2637,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.11,0.002,0.1761,0.0076,1380.6,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.3078566132743955e-10,3.2278446007348343e-10,3.379861225659478e-10,3.3361643624171693e-10,2.6161328589158763e-10,2.3049579359453663e-10,ammonium,4
2638,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.143,0.003,0.1324,0.0056,1376.1,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.3071404220000967e-10,3.2289811903484477e-10,3.378523196530869e-10,3.3384507383255236e-10,2.6180698660323646e-10,2.272526540223013e-10,ammonium,4
2639,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.182,0.004,0.1005,0.0042,1371.6,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.307021137247709e-10,3.2291959413257407e-10,3.3776305879829777e-10,3.3365647044321713e-10,2.5955555624142727e-10,2.3039616612185203e-10,ammonium,4
2640,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.228,0.005,0.0784,0.0032,1367.2,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.3067436827202005e-10,3.2282950467811805e-10,3.3775747842823387e-10,3.3361643624171693e-10,2.603691121026031e-10,2.345848720524116e-10,ammonium,4
2641,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.337,0.007,0.0509,0.0021,1358.4,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.3056213063135767e-10,3.2292540912498805e-10,3.3783000886126e-10,3.3336457239397114e-10,2.6064778338952963e-10,2.3464393429477505e-10,ammonium,4
2642,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.401,0.008,0.0412,0.0017,1354.1,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.307089764734172e-10,3.229573179999385e-10,3.3783558683548475e-10,3.33547783819521e-10,2.6099779094590456e-10,2.3061347735745062e-10,ammonium,4
2643,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.473,0.009,0.0342,0.0014,1349.7,1.1,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1879224422254676e-10,3.004526117135466e-10,3.3065498091326436e-10,3.2272786911980425e-10,3.3786347394408035e-10,3.3355350593415084e-10,2.6018701207183486e-10,2.3061933989239348e-10,ammonium,4
2644,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.182,0.004,0.1004,0.0041,1440.5,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.256553283508791e-10,3.2295484645795797e-10,3.3257791245352016e-10,3.3342184759480853e-10,2.5767594193107267e-10,2.3045720685339963e-10,ammonium,2
2645,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.23,0.005,0.0783,0.0032,1435.7,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2560356161565515e-10,3.229433484686697e-10,3.3241091517051396e-10,3.3342184759480853e-10,2.5526821082764484e-10,2.3062685249707726e-10,ammonium,2
2646,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.285,0.006,0.0615,0.0025,1431.0,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2562451120365144e-10,3.229949806244111e-10,3.327159903820741e-10,3.33324468040262e-10,2.5555813053982235e-10,2.3054791731492723e-10,ammonium,2
2647,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.347,0.007,0.0495,0.002,1426.2,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.254625119717557e-10,3.231118486153915e-10,3.3258366798987136e-10,3.3361071628567207e-10,2.568287850474612e-10,2.30547111906904e-10,ammonium,2
2648,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.415,0.008,0.0405,0.0016,1421.6,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.256110060262967e-10,3.2310535675034925e-10,3.3265271889354553e-10,3.33547783819521e-10,2.574752004436379e-10,2.3047085128304168e-10,ammonium,2
2649,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.489,0.01,0.0339,0.0014,1416.9,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.256005906411556e-10,3.2291832018477806e-10,3.3260093340380404e-10,3.33324468040262e-10,2.556162356791471e-10,2.3095450443532507e-10,ammonium,2
2650,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.57,0.011,0.0282,0.0011,1412.3,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2563983276779347e-10,3.2286072215091647e-10,3.3265271889354553e-10,3.3355922785246125e-10,2.5558644199681437e-10,2.3051492904832147e-10,ammonium,2
2651,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.659,0.013,0.024,0.001,1407.7,1.1,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.256028308881344e-10,3.2266668805592623e-10,3.3244548009903286e-10,3.3391360407646284e-10,2.554177180816883e-10,2.3086053078625107e-10,ammonium,2
2652,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.288,0.04,0.0594,0.006,1424.9,1.8,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.255039720366558e-10,3.2305493853776767e-10,3.3243395925482837e-10,3.3342184759480853e-10,2.5712164789401625e-10,2.3036296826487688e-10,ammonium,2
2653,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.315,0.04,0.0504,0.0051,1420.5,1.8,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2538527984121003e-10,3.2301542760326646e-10,3.3271023942292765e-10,3.337250781602473e-10,2.556037662069957e-10,2.347986439970351e-10,ammonium,2
2654,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.357,0.04,0.0306,0.0031,1411.0,1.8,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.255364530673221e-10,3.2285546570579317e-10,3.3250883047356047e-10,3.3361071628567207e-10,2.5697262929142005e-10,2.3046416398259007e-10,ammonium,2
2655,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.395,0.04,0.0231,0.0023,1401.5,1.8,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2540376142522365e-10,3.2290272081218896e-10,3.3269298535250206e-10,3.3385649749372447e-10,2.555823164956328e-10,2.3066821339910023e-10,ammonium,2
2656,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.465,0.04,0.0183,0.0018,1390.3,1.8,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2548568799917445e-10,3.2292080268877437e-10,3.327907347661979e-10,3.3355350593415084e-10,2.5609831861993227e-10,2.3449674705507806e-10,ammonium,2
2657,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.551,0.04,0.015,0.0015,1379.2,1.7,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.255716390415324e-10,3.2280777750694875e-10,3.32698736908159e-10,3.3384507383255236e-10,2.5669380823399336e-10,2.3038275196308003e-10,ammonium,2
2658,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.633,0.04,0.0132,0.0013,1368.9,1.7,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2563568070916904e-10,3.2278276507898955e-10,3.3260093340380404e-10,3.33324468040262e-10,2.5718590921400016e-10,2.3059580304125263e-10,ammonium,2
2659,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.31,0.03,0.06,0.003,1450.0,150.0,CC[N+](C)(C)CCOC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.256497074173961e-10,3.2287613910192726e-10,3.3255488831578725e-10,3.338507857608617e-10,2.5556153154490697e-10,2.3082011238433877e-10,ammonium,2
2660,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.069,0.001,0.314,0.015,1472.2,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.224029866452441e-10,3.2316151072832343e-10,3.32145678247866e-10,3.3361643624171693e-10,2.584044238372874e-10,2.2720095611851902e-10,ammonium,3
2661,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.095,0.002,0.2201,0.0098,1467.8,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.225930514525861e-10,3.231314773216478e-10,3.3231294214939344e-10,3.3365647044321713e-10,2.5814594400663747e-10,2.3053933659162288e-10,ammonium,3
2662,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.125,0.003,0.166,0.0071,1463.4,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2259285035248487e-10,3.229918484696475e-10,3.323705803332133e-10,3.339193136605154e-10,2.5732968994339303e-10,2.3444664318532957e-10,ammonium,3
2663,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.162,0.003,0.1254,0.0053,1459.0,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2276108233801435e-10,3.2287797799453764e-10,3.32203374482741e-10,3.3374222568253424e-10,2.572285087118934e-10,2.3048627801029342e-10,ammonium,3
2664,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.204,0.004,0.0967,0.004,1454.7,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2261666809993576e-10,3.22625488536936e-10,3.3204754862101154e-10,3.338507857608617e-10,2.567935925103367e-10,2.3460775954058366e-10,ammonium,3
2665,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.253,0.005,0.0768,0.0031,1450.3,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2267634749340125e-10,3.2291709450321486e-10,3.3204754862101154e-10,3.3392502304932166e-10,2.5660093201400527e-10,2.3043179268338622e-10,ammonium,3
2666,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.309,0.006,0.0609,0.0025,1446.0,1.2,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.2251156339329317e-10,3.2285358693309635e-10,3.3233599982208273e-10,3.3363359493311377e-10,2.5769195246838364e-10,2.2758734316725063e-10,ammonium,3
2667,"N-3-hydroxypropyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.371,0.007,0.0495,0.002,1441.6,1.1,CC[N+](C)(C)CCCO,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.1222128293829903e-10,3.004526117135466e-10,3.227503101465687e-10,3.2281441386363563e-10,3.322898812765275e-10,3.33547783819521e-10,2.5702890181101016e-10,2.3456856096280307e-10,ammonium,3
2678,1-butyl-3-methylimidazolium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CCCCn1cc[n+](C)c1,0.09661,0.00097,0.2325,0.007,1176.0,3.0,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,3.11189301388811e-10,2.8953522299350116e-10,3.294082981542177e-10,3.093596203221981e-10,3.3055111322257867e-10,3.164463122361981e-10,2.5619667968822064e-10,2.2494300958953726e-10,imidazolium,4
2679,1-butyl-3-methylimidazolium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CCCCn1cc[n+](C)c1,0.1327,0.0013,0.165,0.0043,1170.0,3.0,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,3.11189301388811e-10,2.8953522299350116e-10,3.2947105005269045e-10,3.0994580947808527e-10,3.305569395544657e-10,3.1652893695744207e-10,2.5486484841856486e-10,2.251733545137137e-10,imidazolium,4
2680,1-butyl-3-methylimidazolium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CCCCn1cc[n+](C)c1,0.2321,0.0023,0.0933,0.0019,1162.0,3.0,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,3.11189301388811e-10,2.8953522299350116e-10,3.2942063233474613e-10,3.0973509511506767e-10,3.3059189323343576e-10,3.17068115547465e-10,2.5549287596030153e-10,2.2372686721075801e-10,imidazolium,4
2681,1-butyl-3-methylimidazolium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CCCCn1cc[n+](C)c1,0.3735,0.0037,0.0554,0.001,1155.0,3.0,CCCCn1cc[n+](C)c1,CC(=O)O[B-](F)(F)OC(C)=O,3.11189301388811e-10,2.8953522299350116e-10,3.295660231140029e-10,3.0954575654526747e-10,3.3067342308639713e-10,3.1643995470104354e-10,2.5510991775672637e-10,2.2365107638811216e-10,imidazolium,4
